P1_start,P2_start,Path,P1_win,P2_win
"(2,3)","(3,2)",Player 1 3 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,4,0
"(2,3)","(3,2)",Player 1 3 -> Player 2 1 -> Player 1 1 -> Player 2 2,4,2
"(2,3)","(3,2)",Player 1 3 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1,3,0
"(2,3)","(3,2)",Player 1 3 -> Player 2 1 -> Player 1 2,2,0
"(2,3)","(3,2)",Player 1 3 -> Player 2 2,12,5
"(2,3)","(3,2)",Player 1 3 -> Player 2 2 -> Player 1 1,9,4
"(2,3)","(3,2)",Player 1 3 -> Player 2 2 -> Player 1 1 -> Player 2 1,4,2
"(2,3)","(3,2)",Player 1 3 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1,3,0
"(2,3)","(3,2)",Player 1 3 -> Player 2 2 -> Player 1 1 -> Player 2 2,3,1
"(2,3)","(3,2)",Player 1 3 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 1,2,0
"(2,3)","(3,2)",Player 1 3 -> Player 2 2 -> Player 1 2,2,0
"(2,3)","(3,2)",Player 1 3 -> Player 2 3,5,1
"(2,3)","(3,2)",Player 1 3 -> Player 2 3 -> Player 1 1,4,0
"(2,3)","(3,2)",Player 1 3 -> Player 2 3 -> Player 1 1 -> Player 2 1,2,0
"(2,3)","(3,2)",Player 1 3 -> Player 2 3 -> Player 1 1 -> Player 2 1 -> Player 1 1,1,0
"(2,3)","(3,2)",Player 1 3 -> Player 2 3 -> Player 1 1 -> Player 2 2,1,0
"(2,3)","(3,2)",Player 1 3 -> Player 2 3 -> Player 1 2,1,0
"(2,3)","(3,2)",Player 1 3 -> Player 2 1 -> Player 1 1 -> Player 2 3,1,1
"(2,3)","(3,2)",Player 1 3 -> Player 2 1 -> Player 1 1 -> Player 2 3 -> Player 1 1,1,0
"(2,3)","(3,2)",Player 1 3 -> Player 2 2 -> Player 1 1 -> Player 2 3,0,1
"(2,3)","(4,1)",Player 1 1,413,815
"(2,3)","(4,1)",Player 1 1 -> Player 2 1,257,595
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1,189,470
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,116,317
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,91,251
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,57,157
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,46,124
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,30,70
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,20,30
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2,4,12
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2,25,68
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1,22,38
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1,10,20
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 2,3,9
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2,0,30
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2,21,55
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1,12,20
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1,8,8
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2,6,18
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2 -> Player 1 1,6,6
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 3,0,3
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2,50,110
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1,38,76
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1,32,61
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1,22,38
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,10,20
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 2,3,9
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 2,12,24
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1,10,14
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1 -> Player 1 1,6,6
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 3,0,2
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 3,19,35
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 3 -> Player 1 1,13,15
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 3 -> Player 1 1 -> Player 2 1,7,7
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 3 -> Player 1 2,6,10
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 3 -> Player 1 2 -> Player 2 1,4,4
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 3 -> Player 1 3,0,2
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 3,0,14
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 3,0,8
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 2,58,114
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1,30,61
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1,24,52
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1,12,20
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,8,8
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2,6,18
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1,6,6
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2,16,30
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2 -> Player 1 1,14,22
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1,10,14
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1,6,6
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 3,10,16
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 3 -> Player 1 1,8,8
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 3 -> Player 1 1 -> Player 2 1,4,4
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 3,0,8
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 3,8,9
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 3 -> Player 2 1,4,2
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 3 -> Player 2 1 -> Player 1 1,3,0
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 3 -> Player 2 2,2,2
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 3 -> Player 2 2 -> Player 1 1,2,0
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 3 -> Player 2 3,2,2
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 3 -> Player 2 3 -> Player 1 1,2,0
"(2,3)","(4,1)",Player 1 1 -> Player 2 2,102,160
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 1,71,120
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1,54,106
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1,38,76
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,32,61
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,22,38
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,10,20
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2,3,9
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 2,12,24
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1,10,14
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1,6,6
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 3,0,2
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2,15,12
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 1,10,4
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1,7,0
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 2,5,3
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1,4,0
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 3,0,1
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2,0,7
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2,0,4
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 2,27,35
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1,19,27
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1 -> Player 1 1,14,22
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1,10,14
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,6,6
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 2,7,6
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 2 -> Player 1 1,6,2
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1,4,0
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2,0,4
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 3,4,3
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 3 -> Player 2 1,3,1
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 3 -> Player 2 1 -> Player 1 1,2,0
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 3 -> Player 2 2,1,1
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 3 -> Player 2 2 -> Player 1 1,1,0
"(2,3)","(4,1)",Player 1 1 -> Player 2 3,42,52
"(2,3)","(4,1)",Player 1 1 -> Player 2 3 -> Player 1 1,25,33
"(2,3)","(4,1)",Player 1 1 -> Player 2 3 -> Player 1 1 -> Player 2 1,23,31
"(2,3)","(4,1)",Player 1 1 -> Player 2 3 -> Player 1 1 -> Player 2 1 -> Player 1 1,13,15
"(2,3)","(4,1)",Player 1 1 -> Player 2 3 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,7,7
"(2,3)","(4,1)",Player 1 1 -> Player 2 3 -> Player 1 1 -> Player 2 1 -> Player 1 2,6,10
"(2,3)","(4,1)",Player 1 1 -> Player 2 3 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1,4,4
"(2,3)","(4,1)",Player 1 1 -> Player 2 3 -> Player 1 1 -> Player 2 1 -> Player 1 3,0,2
"(2,3)","(4,1)",Player 1 1 -> Player 2 3 -> Player 1 2,14,15
"(2,3)","(4,1)",Player 1 1 -> Player 2 3 -> Player 1 2 -> Player 2 1,13,13
"(2,3)","(4,1)",Player 1 1 -> Player 2 3 -> Player 1 2 -> Player 2 1 -> Player 1 1,8,8
"(2,3)","(4,1)",Player 1 1 -> Player 2 3 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1,4,4
"(2,3)","(4,1)",Player 1 1 -> Player 2 3 -> Player 1 3,3,2
"(2,3)","(4,1)",Player 1 1 -> Player 2 3 -> Player 1 3 -> Player 2 1,3,1
"(2,3)","(4,1)",Player 1 1 -> Player 2 3 -> Player 1 3 -> Player 2 1 -> Player 1 1,2,0
"(2,3)","(4,1)",Player 1 1 -> Player 2 4,11,7
"(2,3)","(4,1)",Player 1 1 -> Player 2 4 -> Player 1 1,6,2
"(2,3)","(4,1)",Player 1 1 -> Player 2 4 -> Player 1 1 -> Player 2 1,4,0
"(2,3)","(4,1)",Player 1 1 -> Player 2 4 -> Player 1 2,4,2
"(2,3)","(4,1)",Player 1 1 -> Player 2 4 -> Player 1 2 -> Player 2 1,3,0
"(2,3)","(4,1)",Player 1 1 -> Player 2 4 -> Player 1 3,1,1
"(2,3)","(4,1)",Player 1 1 -> Player 2 4 -> Player 1 3 -> Player 2 1,1,0
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2,0,7
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 2,0,4
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 4,0,4
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 2,0,4
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 4,0,3
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 3 -> Player 2 4,0,1
"(2,3)","(4,1)",Player 1 2,119,229
"(2,3)","(4,1)",Player 1 2 -> Player 2 1,64,148
"(2,3)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 1,58,114
"(2,3)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1,30,61
"(2,3)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,24,52
"(2,3)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,12,20
"(2,3)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,8,8
"(2,3)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2,6,18
"(2,3)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1,6,6
"(2,3)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2,3,3
"(2,3)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2,16,30
"(2,3)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1,14,22
"(2,3)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1,10,14
"(2,3)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1,6,6
"(2,3)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 2,2,2
"(2,3)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 3,10,16
"(2,3)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 3 -> Player 1 1,8,8
"(2,3)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 3 -> Player 1 1 -> Player 2 1,4,4
"(2,3)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 3 -> Player 1 2,2,2
"(2,3)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 3,0,8
"(2,3)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 2,4,30
"(2,3)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 2 -> Player 2 1,2,10
"(2,3)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1,0,6
"(2,3)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 2 -> Player 2 2,0,8
"(2,3)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 2 -> Player 2 2 -> Player 1 1,0,4
"(2,3)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 2 -> Player 2 3,0,8
"(2,3)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 2 -> Player 2 3 -> Player 1 1,0,4
"(2,3)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 3,0,2
"(2,3)","(4,1)",Player 1 2 -> Player 2 2,30,49
"(2,3)","(4,1)",Player 1 2 -> Player 2 2 -> Player 1 1,27,35
"(2,3)","(4,1)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1,19,27
"(2,3)","(4,1)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1,14,22
"(2,3)","(4,1)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,10,14
"(2,3)","(4,1)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,6,6
"(2,3)","(4,1)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 2,2,2
"(2,3)","(4,1)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 2,7,6
"(2,3)","(4,1)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 1,6,2
"(2,3)","(4,1)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1,4,0
"(2,3)","(4,1)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 2,1,1
"(2,3)","(4,1)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2,0,4
"(2,3)","(4,1)",Player 1 2 -> Player 2 2 -> Player 1 2,3,11
"(2,3)","(4,1)",Player 1 2 -> Player 2 2 -> Player 1 2 -> Player 2 1,2,6
"(2,3)","(4,1)",Player 1 2 -> Player 2 2 -> Player 1 2 -> Player 2 1 -> Player 1 1,0,4
"(2,3)","(4,1)",Player 1 2 -> Player 2 2 -> Player 1 2 -> Player 2 2,0,4
"(2,3)","(4,1)",Player 1 2 -> Player 2 2 -> Player 1 2 -> Player 2 2 -> Player 1 1,0,2
"(2,3)","(4,1)",Player 1 2 -> Player 2 2 -> Player 1 3,0,1
"(2,3)","(4,1)",Player 1 2 -> Player 2 3,17,25
"(2,3)","(4,1)",Player 1 2 -> Player 2 3 -> Player 1 1,14,15
"(2,3)","(4,1)",Player 1 2 -> Player 2 3 -> Player 1 1 -> Player 2 1,13,13
"(2,3)","(4,1)",Player 1 2 -> Player 2 3 -> Player 1 1 -> Player 2 1 -> Player 1 1,8,8
"(2,3)","(4,1)",Player 1 2 -> Player 2 3 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,4,4
"(2,3)","(4,1)",Player 1 2 -> Player 2 3 -> Player 1 1 -> Player 2 1 -> Player 1 2,2,2
"(2,3)","(4,1)",Player 1 2 -> Player 2 3 -> Player 1 2,3,7
"(2,3)","(4,1)",Player 1 2 -> Player 2 3 -> Player 1 2 -> Player 2 1,2,6
"(2,3)","(4,1)",Player 1 2 -> Player 2 3 -> Player 1 2 -> Player 2 1 -> Player 1 1,0,4
"(2,3)","(4,1)",Player 1 2 -> Player 2 3 -> Player 1 3,0,1
"(2,3)","(4,1)",Player 1 2 -> Player 2 4,7,6
"(2,3)","(4,1)",Player 1 2 -> Player 2 4 -> Player 1 1,4,2
"(2,3)","(4,1)",Player 1 2 -> Player 2 4 -> Player 1 1 -> Player 2 1,3,0
"(2,3)","(4,1)",Player 1 2 -> Player 2 4 -> Player 1 2,3,1
"(2,3)","(4,1)",Player 1 2 -> Player 2 4 -> Player 1 2 -> Player 2 1,2,0
"(2,3)","(4,1)",Player 1 2 -> Player 2 4 -> Player 1 3,0,1
"(2,3)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2,0,4
"(2,3)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 4,0,3
"(2,3)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 2 -> Player 2 4,0,2
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 2,3,3
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2 -> Player 1 2,2,2
"(2,3)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 3 -> Player 1 2,2,2
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1 -> Player 1 2,2,2
"(2,3)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 2 -> Player 1 2,1,1
"(2,3)","(4,1)",Player 1 1 -> Player 2 3 -> Player 1 2 -> Player 2 1 -> Player 1 2,2,2
"(2,3)","(4,1)",Player 1 3,27,15
"(2,3)","(4,1)",Player 1 3 -> Player 2 1,13,8
"(2,3)","(4,1)",Player 1 3 -> Player 2 1 -> Player 1 1,10,7
"(2,3)","(4,1)",Player 1 3 -> Player 2 1 -> Player 1 1 -> Player 2 1,4,2
"(2,3)","(4,1)",Player 1 3 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,3,0
"(2,3)","(4,1)",Player 1 3 -> Player 2 1 -> Player 1 1 -> Player 2 2,2,2
"(2,3)","(4,1)",Player 1 3 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1,2,0
"(2,3)","(4,1)",Player 1 3 -> Player 2 1 -> Player 1 1 -> Player 2 3,2,2
"(2,3)","(4,1)",Player 1 3 -> Player 2 1 -> Player 1 1 -> Player 2 3 -> Player 1 1,2,0
"(2,3)","(4,1)",Player 1 3 -> Player 2 1 -> Player 1 2,2,0
"(2,3)","(4,1)",Player 1 3 -> Player 2 2,6,3
"(2,3)","(4,1)",Player 1 3 -> Player 2 2 -> Player 1 1,5,2
"(2,3)","(4,1)",Player 1 3 -> Player 2 2 -> Player 1 1 -> Player 2 1,3,1
"(2,3)","(4,1)",Player 1 3 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1,2,0
"(2,3)","(4,1)",Player 1 3 -> Player 2 2 -> Player 1 1 -> Player 2 2,1,1
"(2,3)","(4,1)",Player 1 3 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 1,1,0
"(2,3)","(4,1)",Player 1 3 -> Player 2 2 -> Player 1 2,1,0
"(2,3)","(4,1)",Player 1 3 -> Player 2 3,5,2
"(2,3)","(4,1)",Player 1 3 -> Player 2 3 -> Player 1 1,4,1
"(2,3)","(4,1)",Player 1 3 -> Player 2 3 -> Player 1 1 -> Player 2 1,3,1
"(2,3)","(4,1)",Player 1 3 -> Player 2 3 -> Player 1 1 -> Player 2 1 -> Player 1 1,2,0
"(2,3)","(4,1)",Player 1 3 -> Player 2 3 -> Player 1 2,1,0
"(2,3)","(4,1)",Player 1 3 -> Player 2 4,3,1
"(2,3)","(4,1)",Player 1 3 -> Player 2 4 -> Player 1 1,2,0
"(2,3)","(4,1)",Player 1 3 -> Player 2 4 -> Player 1 1 -> Player 2 1,1,0
"(2,3)","(4,1)",Player 1 3 -> Player 2 4 -> Player 1 2,1,0
"(2,3)","(4,1)",Player 1 3 -> Player 2 1 -> Player 1 1 -> Player 2 4,0,1
"(2,3)","(5,0)",Player 1 1,101,435
"(2,3)","(5,0)",Player 1 1 -> Player 2 1,58,247
"(2,3)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1,39,187
"(2,3)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,22,103
"(2,3)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,17,79
